"Protein.IDs","Majority.protein.IDs","First.Majority.protein.IDs","Fasta.headers","Ratio.H.L.MSZ20_1_P","Ratio.H.L.MSZ20_1_T","Ratio.H.L.MSZ20_2_P","Ratio.H.L.MSZ20_2_T","Ratio.H.L.MSZ20_3_P","Ratio.H.L.MSZ20_3_T","Ratio.H.L.MSZ20_4_P","Ratio.H.L.MSZ20_4_T","Ratio.MSZ20_P_T_1","Ratio.MSZ20_P_T_2","Ratio.MSZ20_P_T_3","Ratio.MSZ20_P_T_4","Log2.MSZ20_P_T_1","Log2.MSZ20_P_T_2","Log2.MSZ20_P_T_3","Log2.MSZ20_P_T_4","Log2.MSZ20_P_1","Log2.MSZ20_P_2","Log2.MSZ20_P_3","Log2.MSZ20_P_4","Log2.MSZ20_T_1","Log2.MSZ20_T_2","Log2.MSZ20_T_3","Log2.MSZ20_T_4","Log2.MSZ20_P_T_mean","Log2.MSZ20_T_mean","Log2.MSZ20_P_mean","MSZ20_P_T_count","MSZ20_P_T_p.val","MSZ20_P_T_rank","MSZ20_P_T_log10p.val","Hits"
"YOR323C","YOR323C","YOR323C","YOR323C PRO2 SGDID:S000005850, Chr XV from 922905-921535, Genome Release 64-2-1, reverse complement, Verified ORF, Gamma-glutamyl phosphate reductase; catalyzes the second step in proline biosynthesis",0.20532,0.081191,0.22408,0.067346,0.21863,0.06746,0.23999,0.076173,2.52885172001823,3.32729486532237,3.24088348651052,3.15059141690625,1.33848244662315,1.73434972371649,1.69638715504174,1.6556226711998,-2.28405392922624,-2.15791420636231,-2.19343671637694,-2.05895380259931,-3.6225363758494,-3.89226393007879,-3.88982387141869,-3.71457647379911,1.60621049914529,-3.7798001627865,-2.1735896636412,4,0.000392299269792078,0.882758620689655,3.4063825002456,"Hits"
"YHL001W","YHL001W","YHL001W","YHL001W RPL14B SGDID:S000000993, Chr VIII from 104277-104405,104804-105091, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L14B; homologous to mammalian ribosomal protein L14, no bacterial homolog; RPL14B has a paralog, RPL14A, that ar",0.13261,0.048882,0.15064,0.048448,0.15877,0.047343,0.17518,0.057618,2.71285953929872,3.10931307793923,3.3536108822846,3.04036932902912,1.43981435274213,1.63659588951586,1.7457153034624,1.60424658577239,-2.91473852300825,-2.73082318982258,-2.6549897575953,-2.51309002056389,-4.35455287575038,-4.36741907933844,-4.40070506105771,-4.11733660633628,1.6065930328732,-4.3100034056207,-2.70341037274751,4,0.000134106479573599,0.883141762452107,3.87255023799422,"Hits"
"YOL038W","YOL038W","YOL038W","YOL038W PRE6 SGDID:S000005398, Chr XV from 255337-256101, Genome Release 64-2-1, Verified ORF, Alpha 4 subunit of the 20S proteasome; may replace alpha 3 subunit (Pre9p) under stress conditions to create a more active proteasomal isoform; GFP-fusion prote",0.24522,0.085405,0.22198,0.083355,0.29079,0.078472,0.32444,0.10615,2.87126046484398,2.66306760242337,3.70565297176063,3.05642958078191,1.52168420978378,1.41308905207201,1.88972778169922,1.61184732822592,-2.027851445695,-2.17149839669316,-1.78195043772914,-1.62397639541815,-3.54953565547878,-3.58458744876517,-3.67167821942835,-3.23582372364407,1.60908709294523,-3.51040626182909,-1.90131916888386,4,0.000553538270188634,0.883524904214559,3.25685234776235,"Hits"
"YOR341W","YOR341W","YOR341W","YOR341W RPA190 SGDID:S000005868, Chr XV from 960987-965981, Genome Release 64-2-1, Verified ORF, RNA polymerase I largest subunit A190",0.25738,0.13291,0.26432,0.063332,0.25291,0.068408,0.3145,0.10747,1.93649838236401,4.17356154866418,3.69708221260671,2.92639806457616,0.953450296224818,2.06127904688182,1.88638712532154,1.54912602604833,-1.95802814320074,-1.91964250301737,-1.98330401294676,-1.6688680777828,-2.91147843942556,-3.98092154989919,-3.86969113826831,-3.21799410383113,1.61256062361913,-3.49502130785605,-1.88246068423692,4,0.00705840467211726,0.883908045977011,2.15129344631192,"Hits"
"YGR207C","YGR207C","YGR207C","YGR207C CIR1 SGDID:S000003439, Chr VII from 911628-910843, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial protein that interacts with frataxin (Yfh1p); putative ortholog of mammalian electron transfer flavoprotein complex subunit E",0.30294,0.095902,0.29258,0.087701,0.28227,0.10072,0.3013,0.10165,3.15884965902692,3.33610791211047,2.80252184273233,2.96409247417609,1.65939927569268,1.73816595597342,1.4867256173764,1.56759045774973,-1.72289601166455,-1.77309694088254,-1.8248522893414,-1.73072742195499,-3.38229528735723,-3.51126289685596,-3.3115779067178,-3.29831787970472,1.61297032669806,-3.37586349265893,-1.76289316596087,4,8.53763995301937e-05,0.884291187739464,4.06866216409215,"Hits"
"YIL052C;YER056C-A","YIL052C;YER056C-A","YIL052C","YIL052C RPL34B SGDID:S000001314, Chr IX from 256554-256226,257063-257027, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34, no bacterial homolog; RPL34B has a paralo",0.19654,0.087893,0.19707,0.07256,0.21445,0.053936,0.22075,0.060718,2.23612801929619,2.7159592061742,3.97600860278849,3.63565993609803,1.16100278546052,1.44146181040291,1.99132087842607,1.86221726238985,-2.34710513391053,-2.34321992350538,-2.22128677891389,-2.17951465701362,-3.50810791937105,-3.78468173390829,-4.21260765733996,-4.04173191940347,1.61400068416984,-3.88678230750569,-2.27278162333586,4,0.00349215380502364,0.884674329501916,2.45690663690173,"Hits"
"YBR176W","YBR176W","YBR176W","YBR176W ECM31 SGDID:S000000380, Chr II from 583720-584658, Genome Release 64-2-1, Verified ORF, Ketopantoate hydroxymethyltransferase; required for pantothenic acid biosynthesis, converts 2-oxoisovalerate into 2-dehydropantoate",0.39725,0.21606,0.42752,0.16606,0.35589,0.086066,0.48791,0.10808,1.83860964546885,2.57449114777791,4.13508237863965,4.51434122871947,0.878615214211807,1.36428730952987,2.04791607088895,2.17451547266697,-1.33188087531357,-1.22593618196276,-1.49049669913743,-1.03531304244416,-2.21049608952538,-2.59022349149263,-3.53841277002638,-3.20982851511113,1.6163335168244,-2.88724021653888,-1.27090669971448,4,0.0129399845079719,0.885057471264368,1.88806624361371,"Hits"
"YDR382W","YDR382W","YDR382W","YDR382W RPP2B SGDID:S000002790, Chr IV from 1239492-1239824, Genome Release 64-2-1, Verified ORF, Ribosomal protein P2 beta; a component of the ribosomal stalk, which is involved in the interaction between translational elongation factors and the ribosome",0.28435,0.10187,0.25607,0.072101,0.35926,0.10746,0.30207,0.11252,2.7913026406204,3.55154574832527,3.34319746882561,2.68458940632776,1.48093855380266,1.82844706914666,1.74122857149187,1.42470145254897,-1.81426029059722,-1.96538985166077,-1.47689978023782,-1.72704518457314,-3.29519884439987,-3.79383692080743,-3.21812835172969,-3.15174663712211,1.61882891174754,-3.36472768851478,-1.74589877676724,4,0.000485210984635824,0.88544061302682,3.31406937575121,"Hits"
"YLR199C","YLR199C","YLR199C","YLR199C PBA1 SGDID:S000004189, Chr XII from 548677-547853,548769-548764, Genome Release 64-2-1, reverse complement, Verified ORF, Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction",0.39261,0.1368,0.35019,0.13828,0.40982,0.13089,0.43258,0.10897,2.86995614035088,2.53247035001446,3.13102605241042,3.96971643571625,1.52102868931149,1.34054537815277,1.64663551279691,1.98903595663854,-1.34883117535206,-1.51379020802164,-1.28693770254224,-1.20896112992919,-2.86985986466355,-2.85433558617441,-2.93357321533916,-3.19799708656773,1.62431138422493,-2.96394143818621,-1.33963005396128,4,0.00128571881543582,0.886206896551724,2.89085400050746,"Hits"
"YGR054W","YGR054W","YGR054W","YGR054W YGR054W SGDID:S000003286, Chr VII from 596693-598621, Genome Release 64-2-1, Verified ORF, Eukaryotic initiation factor (eIF) 2A; associates specifically with both 40S subunits and 80 S ribosomes, and interacts genetically with both eIF5b and eIF4",0.19909,0.085636,0.21682,0.081367,0.23807,0.078364,0.25079,0.052109,2.3248400205521,2.66471665417184,3.03800214384156,4.81279625400603,1.21713144331872,1.41398213585359,1.60312288791389,2.26687534922073,-2.32850733647448,-2.20543025438561,-2.07054226167137,-1.99544827161996,-3.5456387797932,-3.6194123902392,-3.67366514958526,-4.26232362084068,1.62527795407673,-3.77525998511459,-2.14998203103785,4,0.00567687912421434,0.886590038314176,2.24589035295542,"Hits"
"YJR065C","YJR065C","YJR065C","YJR065C ARP3 SGDID:S000003826, Chr X from 559158-557809, Genome Release 64-2-1, reverse complement, Verified ORF, Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of ac",0.29279,0.10142,0.29204,0.13226,0.29717,0.068661,0.40634,0.1231,2.88690593571288,2.20807500378043,4.3280756178908,3.30089358245329,1.52952410089174,1.14278917834084,2.11372570540388,1.72285662824792,-1.77206181447844,-1.77576210985944,-1.75063961506672,-1.29924070481708,-3.30158591537018,-2.91855128820028,-3.8643653204706,-3.02209733306499,1.62722390322109,-3.27664996427651,-1.64942606105542,4,0.00400053096399282,0.886973180076628,2.39788236381483,"Hits"
"YJL140W","YJL140W","YJL140W","YJL140W RPB4 SGDID:S000003676, Chr X from 150961-151626, Genome Release 64-2-1, Verified ORF, RNA polymerase II subunit B32; forms dissociable heterodimer with Rpb7p; Rpb4/7 dissociates from RNAPII as Ser2 CTD phosphorylation increases; Rpb4/7 regulates c",0.28617,0.11748,0.294,0.093503,0.37714,0.10276,0.33684,0.10258,2.43590398365679,3.14428414061581,3.67010509926041,3.28368102944044,1.28445726746747,1.65273159601087,1.87582137751283,1.71531399325636,-1.80505565664449,-1.76611193982572,-1.40682792202316,-1.56986462520313,-3.08951292411196,-3.41884353583659,-3.28264929953599,-3.28517861845949,1.63208105856188,-3.26904609448601,-1.63696503592413,4,0.000971051186084833,0.88735632183908,3.01275787694236,"Hits"
"YMR099C","YMR099C","YMR099C","YMR099C YMR099C SGDID:S000004705, Chr XIII from 464827-463934, Genome Release 64-2-1, reverse complement, Verified ORF, Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localiz",0.19414,0.090848,0.22799,0.056871,0.25554,0.062657,0.28879,0.10887,2.13697604790419,4.00889732904292,4.07839507158019,2.6526132084137,1.09557073777615,2.00320546942748,2.02800153509027,1.40741432389472,-2.36483069782363,-2.1329575479833,-1.96837895916532,-1.7919073083416,-3.46040143559978,-4.13616301741078,-3.99638049425559,-3.19932163223632,1.63354801654716,-3.69806664487562,-2.06451862832846,4,0.00571655580835765,0.887739463601533,2.24286555231499,"Hits"
"YML092C","YML092C","YML092C","YML092C PRE8 SGDID:S000004557, Chr XIII from 86739-85987, Genome Release 64-2-1, reverse complement, Verified ORF, Alpha 2 subunit of the 20S proteasome",0.29417,0.074292,0.30839,0.13594,0.29672,0.08992,0.35227,0.1115,3.95964572228504,2.26857437104605,3.29982206405694,3.15937219730942,1.98537135516169,1.18178595657231,1.72238823228208,1.65963790719619,-1.76527796949816,-1.6971721103877,-1.7528259219338,-1.50524647754559,-3.75064932465986,-2.87895806696002,-3.47521415421589,-3.16488438474178,1.63729586280307,-3.31742648264438,-1.68013061984131,4,0.00227227948318137,0.888122605363985,2.6435382528296,"Hits"
"YJR109C","YJR109C","YJR109C","YJR109C CPA2 SGDID:S000003870, Chr X from 632941-629585, Genome Release 64-2-1, reverse complement, Verified ORF, Large subunit of carbamoyl phosphate synthetase; carbamoyl phosphate synthetase catalyzes a step in the synthesis of citrulline, an arginine ",0.17609,0.056878,0.18616,0.066227,0.16964,0.052142,0.21879,0.065422,3.09592461056999,2.81093813701361,3.25342334394538,3.34428785423864,1.63037034057759,1.49105170330709,1.70195856184178,1.741699030436,-2.5056151128054,-2.42538497903146,-2.55945170684038,-2.19238129496577,-4.13598545338298,-3.91643668233856,-4.26141026868215,-3.93408032540177,1.64126990904061,-4.06197818245137,-2.42070827341075,4,8.31775543882578e-05,0.888505747126437,4.07999385304176,"Hits"
"YDL055C","YDL055C","YDL055C","YDL055C PSA1 SGDID:S000002213, Chr IV from 356759-355674, Genome Release 64-2-1, reverse complement, Verified ORF, GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall",0.13861,0.044975,0.14191,0.051265,0.14224,0.045704,0.19481,0.054528,3.08193440800445,2.76816541500049,3.11220024505514,3.57265991784038,1.62383615768213,1.46893015550012,1.63793488913318,1.83699859005074,-2.85089675061583,-2.81695183923038,-2.81360086560704,-2.3598603590476,-4.47473290829797,-4.2858819947305,-4.45153575474023,-4.19685894909834,1.64192494809154,-4.35225240171676,-2.71032745362521,4,0.000212425779785985,0.888888888888889,3.67279277883632,"Hits"
"YIL069C;YER074W","YIL069C;YER074W","YIL069C","YIL069C RPS24B SGDID:S000001331, Chr IX from 231957-231553,232369-232367, Genome Release 64-2-1, reverse complement, Verified ORF, Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24, no bacterial homolog;",0.11813,0.038861,0.16546,0.043964,0.16664,0.055558,0.17854,0.064487,3.03980854841615,3.76353380038213,2.99938802692682,2.76862003194442,1.60398046348848,1.9120879284032,1.58466817386084,1.46916707044591,-3.08155270038927,-2.59544560762231,-2.58519335039616,-2.48568076384452,-4.68553316387775,-4.50753353602551,-4.169861524257,-3.95484783429043,1.64247590904961,-4.32944401461267,-2.68696810556307,4,0.000417300497287881,0.889272030651341,3.37955109774874,"Hits"
"YKL156W;YHR021C","YKL156W;YHR021C","YKL156W","YKL156W RPS27A SGDID:S000001639, Chr XI from 158613-158615,158967-159212, Genome Release 64-2-1, Verified ORF, Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S27, no bacterial homolog; RPS27A has a paralo",0.15258,0.044511,0.15303,0.038493,0.15879,0.063608,0.16667,0.059661,3.42791669474961,3.97552801808121,2.4963841026286,2.793617270914,1.7773320494936,1.99114648768682,1.31983992952231,1.482134383247,-2.71236222702555,-2.70811358831871,-2.65480803508078,-2.58493364710887,-4.48969427651915,-4.69926007600553,-3.97464796460309,-4.06706803035587,1.64261321248743,-4.30766758687091,-2.66505437438348,4,0.00162634286136242,0.889655172413793,2.78878789225917,"Hits"
"YFL038C","YFL038C","YFL038C","YFL038C YPT1 SGDID:S000001856, Chr VI from 55986-55366, Genome Release 64-2-1, reverse complement, Verified ORF, Rab family GTPase; involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required ",0.30498,0.091621,0.30944,0.12659,0.29697,0.12015,0.37172,0.078315,3.3287128496742,2.44442688995971,2.47166042446941,4.74647257868863,1.73496442222977,1.2894962566163,1.30548054842602,2.24685574844349,-1.71321345826721,-1.69226839495997,-1.75161089799356,-1.42771178192423,-3.44817788049698,-2.98176465157627,-3.05709144641958,-3.67456753036773,1.6441992439289,-3.29040037721514,-1.64620113328624,4,0.00534815855988162,0.890038314176245,2.27179572544505,"Hits"
"YOR176W","YOR176W","YOR176W","YOR176W HEM15 SGDID:S000005702, Chr XV from 662401-663582, Genome Release 64-2-1, Verified ORF, Ferrochelatase; a mitochondrial inner membrane protein, catalyzes the insertion of ferrous iron into protoporphyrin IX, the eighth and final step in the heme b",0.34428,0.13027,0.32685,0.14649,0.51455,0.13614,0.44319,0.10321,2.64281876103477,2.23121032152365,3.77956515351844,4.2940606530375,1.40207749137306,1.15782651336581,1.91822025906272,2.10234256921681,-1.53834572094699,-1.61329939771239,-0.958616820980594,-1.17400276565092,-2.94042321232006,-2.77112591107819,-2.87683708004332,-3.27634533486773,1.6451167082546,-2.96618288457732,-1.32106617632272,4,0.00494520233943644,0.890421455938697,2.30581593397521,"Hits"
"YKL210W","YKL210W","YKL210W","YKL210W UBA1 SGDID:S000001693, Chr XI from 39163-42237, Genome Release 64-2-1, Verified ORF, Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA r",0.16599,0.057788,0.1963,0.058264,0.19033,0.054447,0.23201,0.080962,2.87239565307676,3.36914732939723,3.49569305930538,2.8656653738791,1.52225448433421,1.75238351743069,1.80557851399799,1.51887015473948,-2.59083176527283,-2.34886792208328,-2.39342511635445,-2.1077411057436,-4.11308624960704,-4.10125143951397,-4.19900363035243,-3.62661126048308,1.64977166762559,-4.00998814498913,-2.36021647736354,4,0.000208860570490119,0.890804597701149,3.68014354008112,"Hits"
"YIL124W","YIL124W","YIL124W","YIL124W AYR1 SGDID:S000001386, Chr IX from 126204-127097, Genome Release 64-2-1, Verified ORF, Bifunctional triacylglycerol lipase and 1-acyl DHAP reductase; NADPH-dependent 1-acyl dihydroxyacetone phosphate reductase involved in phosphatidic acid biosynt",0.23714,0.071776,0.23424,0.077052,0.27271,0.098988,0.31164,0.087785,3.3038898796255,3.04002491823704,2.75498040166485,3.55003702227032,1.72416560177982,1.60408314908651,1.46204205581222,1.82783407012923,-2.07618906245808,-2.09394063615277,-1.87456049149559,-1.68204767503725,-3.8003546642379,-3.69802378523928,-3.33660254730781,-3.50988174516648,1.65453121920195,-3.58621568548787,-1.93168446628592,4,0.000236156114886219,0.891187739463602,3.62680080457824,"Hits"
"YER087C-B","YER087C-B","YER087C-B","YER087C-B SBH1 SGDID:S000002128, Chr V from 332830-332582, Genome Release 64-2-1, reverse complement, Verified ORF, Beta subunit of Sec61p ER translocation complex (Sec61p-Sss1p-Sbh1p); involved in protein translocation into the endoplasmic reticulum; int",0.21478,0.073374,NA,0.079729,0.26103,0.05137,0.13918,0.066087,2.92719491918118,NA,5.0813704496788,2.10601177236068,1.54951881666335,NA,2.34521764548429,1.07451350088352,-2.21906843696531,NA,-1.93771247060557,-2.84497618236347,-3.76858725362865,-3.64875161554239,-4.28293011608985,-3.91948968324699,1.65641665434372,-3.90493966712697,-2.33391902997811,3,0.0466095574535257,0.891570881226054,1.3315250205689,"Hits"
"YAL049C","YAL049C","YAL049C","YAL049C AIM2 SGDID:S000000047, Chr I from 52595-51855, Genome Release 64-2-1, reverse complement, Verified ORF, Cytoplasmic protein involved in mitochondrial function or organization; null mutant displays reduced frequency of mitochondrial genome loss; po",0.41341,0.093759,0.38228,0.13587,0.32445,0.1208,0.3697,0.12343,4.40928337546262,2.81357179657025,2.68584437086093,2.99521996273191,2.14054419893987,1.49240277847784,1.42537571135806,1.58266195543138,-1.27435480826256,-1.3872983711877,-1.62393192886631,-1.43557305136221,-3.41489900720243,-2.87970114966554,-3.04930764022437,-3.01823500679358,1.66024616105179,-3.09053570097148,-1.43028953991969,4,0.0020279893267152,0.891954022988506,2.69293433501961,"Hits"
"YGR020C","YGR020C","YGR020C","YGR020C VMA7 SGDID:S000003252, Chr VII from 527329-526973, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit F of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; ",0.20744,0.053684,0.25133,0.10313,0.22995,0.054591,0.25945,0.10218,3.86409358468072,2.43702123533404,4.212232785624,2.5391466040321,1.950130035302,1.28511882224617,2.07458516793657,1.34434369502641,-2.26923398358352,-1.99234520612795,-2.12060789716952,-1.9464715590107,-4.21936401888552,-3.27746402837412,-4.19519306510609,-3.29081525403711,1.66354443012779,-3.74570909160071,-2.08216466147292,4,0.00382098386117638,0.892337164750958,2.41782479665256,"Hits"
